time,n_waiting,n_busy
1689.0000,385,4
1690.5000,380,4
1692.0000,376,4
1693.5000,389,4
1695.0000,387,4
1696.5000,393,4
1698.0000,392,4
1699.5000,390,4
1701.0000,390,4
1702.5000,391,4
1704.0000,390,4
1705.5000,396,4
1707.0000,392,4
1708.5000,386,4
1710.0000,383,4
1711.5000,377,4
1713.0000,376,4
1714.5000,374,4
1716.0000,379,4
1717.5000,377,4
1719.0000,382,4
1720.5000,378,4
1722.0000,380,4
1723.5000,376,4
1725.0000,373,4
1726.5000,375,4
1728.0000,377,4
1729.5000,379,4
1731.0000,376,4
1732.5000,379,4
1734.0000,384,4
1735.5000,380,4
1737.0000,377,4
1738.5000,380,4
1740.0000,387,4
1741.5000,384,4
1743.0000,380,4
1744.5000,385,4
1746.0000,384,4
1747.5000,384,4
1749.0000,380,4
1750.5000,380,4
1752.0000,379,4
1753.5000,377,4
1755.0000,377,4
1756.5000,376,4
1758.0000,376,4
1759.5000,383,4
1761.0000,384,4
1762.5000,387,4
1764.0000,387,4
1765.5000,395,4
1767.0000,393,4
1768.5000,396,4
1770.0000,399,4
1771.5000,396,4
1773.0000,397,4
1774.5000,392,4
1776.0000,394,4
1777.5000,398,4
1779.0000,408,4
1780.5000,409,4
1782.0000,410,4
1783.5000,413,4
1785.0000,409,4
1786.5000,416,4
1788.0000,412,4
1789.5000,409,4
1791.0000,411,4
1792.5000,404,4
1794.0000,405,4
1795.5000,404,4
1797.0000,409,4
1798.5000,409,4
1800.0000,404,4
1801.5000,402,4
1803.0000,399,4
1804.5000,401,4
1806.0000,413,4
1807.5000,412,4
1809.0000,415,4
1810.5000,414,4
1812.0000,418,4
1813.5000,418,4
1815.0000,420,4
1816.5000,410,4
1818.0000,410,4
1819.5000,405,4
1821.0000,404,4
1822.5000,405,4
1824.0000,411,4
1825.5000,408,4
1827.0000,408,4
1828.5000,413,4
1830.0000,412,4
1831.5000,414,4
1833.0000,411,4
1834.5000,408,4
1836.0000,409,4
1837.5000,407,4
1839.0000,411,4
1840.5000,414,4
1842.0000,412,4
1843.5000,410,4
1845.0000,409,4
1846.5000,407,4
1848.0000,400,4
1849.5000,405,4
1851.0000,409,4
1852.5000,416,4
1854.0000,415,4
1855.5000,415,4
1857.0000,407,4
1858.5000,405,4
1860.0000,403,4
1861.5000,404,4
1863.0000,404,4
1864.5000,409,4
1866.0000,410,4
1867.5000,409,4
1869.0000,414,4
1870.5000,414,4
1872.0000,413,4
1873.5000,416,4
1875.0000,417,4
1876.5000,420,4
1878.0000,417,4
1879.5000,420,4
1881.0000,422,4
1882.5000,421,4
1884.0000,423,4
1885.5000,422,4
1887.0000,418,4
1888.5000,422,4
1890.0000,421,4
1891.5000,425,4
1893.0000,426,4
1894.5000,428,4
1896.0000,433,4
1897.5000,428,4
1899.0000,430,4
1900.5000,436,4
1902.0000,450,4
1903.5000,446,4
1905.0000,446,4
1906.5000,444,4
1908.0000,449,4
1909.5000,456,4
1911.0000,457,4
1912.5000,456,4
1914.0000,456,4
1915.5000,450,4
1917.0000,451,4
1918.5000,452,4
1920.0000,455,4
1921.5000,456,4
1923.0000,460,4
1924.5000,455,4
1926.0000,459,4
1927.5000,457,4
1929.0000,456,4
1930.5000,460,4
1932.0000,463,4
1933.5000,465,4
1935.0000,468,4
1936.5000,466,4
1938.0000,476,4
1939.5000,475,4
1941.0000,470,4
1942.5000,470,4
1944.0000,471,4
1945.5000,471,4
1947.0000,473,4
1948.5000,470,4
1950.0000,473,4
1951.5000,473,4
1953.0000,475,4
1954.5000,475,4
1956.0000,471,4
1957.5000,464,4
1959.0000,467,4
1960.5000,465,4
1962.0000,470,4
1963.5000,469,4
1965.0000,469,4
1966.5000,470,4
1968.0000,471,4
