time,n_waiting,n_busy
1021.5000,0,2
1023.0000,0,6
1024.5000,0,3
1026.0000,0,0
1027.5000,0,0
1029.0000,0,1
1030.5000,0,0
1032.0000,0,2
1033.5000,0,5
1035.0000,0,1
1036.5000,0,3
1038.0000,0,2
1039.5000,0,2
1041.0000,0,0
1042.5000,0,0
1044.0000,0,2
1045.5000,0,1
1047.0000,0,1
1048.5000,0,1
1050.0000,0,4
1051.5000,0,2
1053.0000,0,3
1054.5000,0,1
1056.0000,0,2
1057.5000,0,2
1059.0000,0,1
1060.5000,0,1
1062.0000,0,6
1063.5000,0,5
1065.0000,0,5
1066.5000,0,5
1068.0000,0,3
1069.5000,0,5
1071.0000,0,0
1072.5000,0,2
1074.0000,0,1
1075.5000,0,0
1077.0000,0,3
1078.5000,0,3
1080.0000,0,5
1081.5000,0,2
1083.0000,0,1
1084.5000,0,2
1086.0000,0,1
1087.5000,0,1
1089.0000,0,3
1090.5000,0,1
1092.0000,0,3
1093.5000,0,4
1095.0000,0,3
1096.5000,0,0
1098.0000,0,1
1099.5000,0,1
1101.0000,0,0
1102.5000,0,0
1104.0000,0,2
1105.5000,0,2
1107.0000,0,3
1108.5000,0,1
1110.0000,0,3
1111.5000,1,6
1113.0000,0,4
1114.5000,0,3
1116.0000,0,2
1117.5000,0,0
1119.0000,0,0
1120.5000,0,2
1122.0000,0,1
1123.5000,2,6
1125.0000,2,6
1126.5000,0,2
1128.0000,0,2
1129.5000,0,1
1131.0000,0,0
1132.5000,0,3
1134.0000,0,3
1135.5000,0,2
1137.0000,0,0
1138.5000,0,6
1140.0000,0,6
1141.5000,0,6
1143.0000,0,3
1144.5000,0,0
1146.0000,0,4
1147.5000,2,6
1149.0000,0,4
1150.5000,0,3
1152.0000,0,1
1153.5000,1,6
1155.0000,0,4
1156.5000,0,2
1158.0000,0,5
1159.5000,0,3
1161.0000,0,2
1162.5000,0,1
1164.0000,0,2
1165.5000,0,0
1167.0000,0,2
1168.5000,0,1
1170.0000,0,0
1171.5000,0,3
1173.0000,1,6
1174.5000,0,4
1176.0000,0,5
1177.5000,2,6
1179.0000,0,1
1180.5000,0,2
1182.0000,0,0
1183.5000,0,0
1185.0000,0,0
1186.5000,0,2
1188.0000,0,0
1189.5000,1,6
1191.0000,0,4
1192.5000,0,1
1194.0000,0,2
1195.5000,0,4
1197.0000,4,6
1198.5000,1,6
1200.0000,0,1
1201.5000,0,1
1203.0000,0,2
1204.5000,5,6
1206.0000,3,6
1207.5000,3,6
1209.0000,0,2
1210.5000,0,2
1212.0000,0,2
1213.5000,0,3
1215.0000,0,1
1216.5000,0,4
1218.0000,0,2
1219.5000,0,1
1221.0000,0,1
1222.5000,0,3
1224.0000,0,1
1225.5000,0,6
1227.0000,0,2
1228.5000,0,3
1230.0000,0,1
1231.5000,0,1
1233.0000,0,3
1234.5000,0,6
1236.0000,0,4
1237.5000,7,6
1239.0000,2,6
1240.5000,4,6
1242.0000,2,6
1243.5000,0,5
1245.0000,0,2
1246.5000,0,2
1248.0000,0,0
1249.5000,0,2
1251.0000,3,6
1252.5000,0,5
1254.0000,0,3
1255.5000,0,2
1257.0000,0,3
1258.5000,0,2
