time,n_waiting,n_busy
1021.5000,0,0
1023.0000,0,3
1024.5000,0,2
1026.0000,0,4
1027.5000,0,2
1029.0000,0,1
1030.5000,0,0
1032.0000,3,4
1033.5000,0,2
1035.0000,0,1
1036.5000,0,1
1038.0000,0,4
1039.5000,0,4
1041.0000,0,0
1042.5000,0,2
1044.0000,0,3
1045.5000,0,2
1047.0000,0,2
1048.5000,2,4
1050.0000,0,4
1051.5000,0,3
1053.0000,0,2
1054.5000,0,1
1056.0000,0,1
1057.5000,4,4
1059.0000,4,4
1060.5000,3,4
1062.0000,7,4
1063.5000,7,4
1065.0000,7,4
1066.5000,5,4
1068.0000,0,1
1069.5000,0,4
1071.0000,0,0
1072.5000,0,0
1074.0000,0,2
1075.5000,0,1
1077.0000,0,0
1078.5000,0,0
1080.0000,0,4
1081.5000,0,4
1083.0000,6,4
1084.5000,3,4
1086.0000,4,4
1087.5000,1,4
1089.0000,0,4
1090.5000,0,4
1092.0000,0,2
1093.5000,0,1
1095.0000,0,0
1096.5000,0,1
1098.0000,0,0
1099.5000,0,3
1101.0000,2,4
1102.5000,0,2
1104.0000,0,1
1105.5000,0,0
1107.0000,0,0
1108.5000,0,1
1110.0000,7,4
1111.5000,5,4
1113.0000,0,4
1114.5000,2,4
1116.0000,0,1
1117.5000,0,1
1119.0000,0,1
1120.5000,0,3
1122.0000,0,3
1123.5000,0,2
1125.0000,0,1
1126.5000,0,0
1128.0000,0,1
1129.5000,0,0
1131.0000,0,0
1132.5000,0,0
1134.0000,0,1
1135.5000,0,0
1137.0000,0,0
1138.5000,0,3
1140.0000,0,1
1141.5000,0,0
1143.0000,0,0
1144.5000,0,3
1146.0000,0,2
1147.5000,0,1
1149.0000,1,4
1150.5000,0,4
1152.0000,0,4
1153.5000,0,4
1155.0000,5,4
1156.5000,3,4
1158.0000,11,4
1159.5000,8,4
1161.0000,3,4
1162.5000,5,4
1164.0000,13,4
1165.5000,11,4
1167.0000,9,4
1168.5000,9,4
1170.0000,7,4
1171.5000,12,4
1173.0000,6,4
1174.5000,3,4
1176.0000,0,2
1177.5000,0,1
1179.0000,2,4
1180.5000,4,4
1182.0000,0,4
1183.5000,0,4
1185.0000,2,4
1186.5000,4,4
1188.0000,2,4
1189.5000,0,4
1191.0000,0,2
1192.5000,0,2
1194.0000,0,1
1195.5000,6,4
1197.0000,7,4
1198.5000,6,4
1200.0000,8,4
1201.5000,3,4
1203.0000,5,4
1204.5000,9,4
1206.0000,6,4
1207.5000,5,4
1209.0000,0,2
1210.5000,0,1
1212.0000,0,0
1213.5000,0,2
1215.0000,0,3
1216.5000,0,1
1218.0000,3,4
1219.5000,2,4
1221.0000,4,4
1222.5000,5,4
1224.0000,0,3
1225.5000,0,2
1227.0000,0,1
1228.5000,2,4
1230.0000,0,3
1231.5000,0,0
1233.0000,0,0
1234.5000,0,3
1236.0000,0,2
1237.5000,0,1
1239.0000,0,1
1240.5000,0,1
1242.0000,0,0
1243.5000,0,0
1245.0000,0,1
1246.5000,0,0
1248.0000,0,0
1249.5000,0,0
1251.0000,0,3
1252.5000,0,0
1254.0000,0,1
1255.5000,0,0
1257.0000,0,1
1258.5000,0,0
1260.0000,0,1
1261.5000,0,2
1263.0000,0,1
1264.5000,3,4
1266.0000,5,4
1267.5000,6,4
1269.0000,0,3
1270.5000,0,2
1272.0000,0,2
1273.5000,0,1
1275.0000,0,0
1276.5000,0,1
1278.0000,0,0
1279.5000,0,3
1281.0000,0,2
1282.5000,0,0
1284.0000,0,0
1285.5000,0,1
1287.0000,0,2
1288.5000,0,2
